,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID,Author 1 First Name,Author 1 Last Name,Author 1 ID,Author 2 First Name,Author 2 Last Name,Author 2 ID,Author 3 First Name,Author 3 Last Name,Author 3 ID,Author 4 First Name,Author 4 Last Name,Author 4 ID,Author 5 First Name,Author 5 Last Name,Author 5 ID,Author 6 First Name,Author 6 Last Name,Author 6 ID,Author 7 First Name,Author 7 Last Name,Author 7 ID,Author 8 First Name,Author 8 Last Name,Author 8 ID,Author 9 First Name,Author 9 Last Name,Author 9 ID,Author 10 First Name,Author 10 Last Name,Author 10 ID,Author 11 First Name,Author 11 Last Name,Author 11 ID,Author 12 First Name,Author 12 Last Name,Author 12 ID,Author 2 Affiliation,Author 2 Country,Author 3 Affiliation,Author 3 Country,Author 4 Affiliation,Author 4 Country,Author 5 Affiliation,Author 5 Country,Author 6 Affiliation,Author 6 Country,Author 7 Affiliation,Author 7 Country,Author 8 Affiliation,Author 8 Country,Author 9 Affiliation,Author 9 Country,Author 10 Affiliation,Author 10 Country,Author 11 Affiliation,Author 11 Country,Author 12 Affiliation,Author 12 Country
189,36492194200; 56051357700,E-tutor - Scaling staff development in the area of e-Learning competences,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,327,328,1.0,1,10.1145/2876034.2893401,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969949612&doi=10.1145%2f2876034.2893401&partnerID=40&md5=64b062bc2770e48983ced97b3553ef40,Conference paper,Final,,Scopus,2-s2.0-84969949612,Christian,Rapp,36492194200,Yasemin,Gülbahar,56051357700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,57195643963; 56335563500,Applying and exploring Bayesian hypothesis testing for large scale experimentation in online tutoring systems,2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,229,232,3.0,0,10.1145/3051457.3053992,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018380983&doi=10.1145%2f3051457.3053992&partnerID=40&md5=08b2fe9518894555848ca38acefc7971,Conference paper,Final,,Scopus,2-s2.0-85018380983,Vijaya,Dommeti,57195643963,Douglas,Selent,56335563500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,55810128500; 56159595800; 56236876600,Taking informed action on student activity in MOOCs,2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,149,152,3.0,6,10.1145/3051457.3053971,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018368986&doi=10.1145%2f3051457.3053971&partnerID=40&md5=bef3f0f706431d5eb895eaff1b946124,Conference paper,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85018368986,Ralf,Teusner,55810128500,Kai-Adrian,Rollmann,56159595800,Jan,Renz,56236876600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,35743909500; 57163561300; 57189383661,Learning about learning at scale: Methodological challenges and recommendations,2017,L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale,,,,131,140,9.0,16,10.1145/3051457.3051461,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018367776&doi=10.1145%2f3051457.3051461&partnerID=40&md5=e9a2b75740d0315c0c6a9b73b85c4159,Conference paper,Final,,Scopus,2-s2.0-85018367776,Frans,Van Der Sluis,35743909500,Tim,Van Der Zee,57163561300,Jasper,Ginn,57189383661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,56227555000; 35273007300; 16744016300; 57189387209; 8897973100,A constructionist toolkit for learning elementary web development at scale,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,189,192,3.0,0,10.1145/2876034.2893411,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969988984&doi=10.1145%2f2876034.2893411&partnerID=40&md5=5c2313fdda41aff72bac67f989ed2968,Conference paper,Final,,Scopus,2-s2.0-84969988984,Meen Chul,Kim,56227555000,Thomas H.,Park,35273007300,Brian,Lee,16744016300,Sukrit,Chhabra,57189387209,Andrea,Forte,8897973100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,55657281000; 23393559900; 57190294959,Recommending self-regulated learning strategies does not improve performance in a MOOC,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,101,104,3.0,87,10.1145/2876034.2893378,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970028909&doi=10.1145%2f2876034.2893378&partnerID=40&md5=1c9f76306c66f5b4f55eaa0da521bd49,Conference paper,Final,All Open Access; Green Open Access,Scopus,2-s2.0-84970028909,René F.,Kizilcec,55657281000,Mar,Pérez-Sanagustín,23393559900,Jorge J.,Maldonado,57190294959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,56597705000; 55963460800; 56597890400; 57213207864; 23091281300; 7006538185,Predicting student learning using log data from interactive simulations on climate change,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,185,188,3.0,4,10.1145/2876034.2893410,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970024941&doi=10.1145%2f2876034.2893410&partnerID=40&md5=4401bf40e338c50970cdcf876d5f814a,Conference paper,Final,,Scopus,2-s2.0-84970024941,Elizabeth,McBride,56597705000,Jonathon M.,Vitale,55963460800,Hannah,Gogel,56597890400,Mario,Martinez,57213207864,Zachary,Pardos,23091281300,Marcia C.,Linn,7006538185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,57189377714; 40662162300; 22433477900; 56597500700; 6603678234,Browser language preferences as a metric for identifying ESL speakers in MOOCs,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,277,280,3.0,9,10.1145/2876034.2893433,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970023331&doi=10.1145%2f2876034.2893433&partnerID=40&md5=234c19c756027b1401a1cd63bf618c80,Conference paper,Final,,Scopus,2-s2.0-84970023331,Judith,Uchidiuno,57189377714,Evelyn,Yarzebinski,40662162300,Amy,Ogan,22433477900,Jessica,Hammer,56597500700,Kenneth R.,Koedinger,6603678234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,56335563500; 57189378994; 14041775100,ASSIStments dataset from multiple randomized controlled experiments,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,181,184,3.0,17,10.1145/2876034.2893409,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969940792&doi=10.1145%2f2876034.2893409&partnerID=40&md5=6a942eee7d390d262de1ef9437e35e55,Conference paper,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-84969940792,Douglas,Selent,56335563500,Thanaporn,Patikorn,57189378994,Neil,Heffernan,14041775100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,57189382295; 24341027000; 35752984100,A queueing network model for spaced repetition,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,289,292,3.0,1,10.1145/2876034.2893436,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969921456&doi=10.1145%2f2876034.2893436&partnerID=40&md5=cdd3dbb63ab1849d3c3ac9916e31c66e,Conference paper,Final,,Scopus,2-s2.0-84969921456,Siddharth,Reddy,57189382295,Igor,Labutov,24341027000,Siddhartha,Banerjee,35752984100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,56317667900; 8937994200; 18437133300,Designing for open learning: Design principles and scalability affordances in practice,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,249,252,3.0,1,10.1145/2876034.2893426,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969931859&doi=10.1145%2f2876034.2893426&partnerID=40&md5=24156bc8ee4f8a18f1ef7a325ebe65a2,Conference paper,Final,,Scopus,2-s2.0-84969931859,Olga,Firssova,56317667900,Francis,Brouns,8937994200,Marco,Kalz,18437133300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,7103410052; 53363531500; 53363309700,Metaphors for learning & MOOC Pedagogies,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,125,128,3.0,11,10.1145/2876034.2893385,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969931619&doi=10.1145%2f2876034.2893385&partnerID=40&md5=da8741a9d889997dd8213818863983c1,Conference paper,Final,,Scopus,2-s2.0-84969931619,Karen,Swan,7103410052,Scott,Day,53363531500,Leonard,Bogle,53363309700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,56912388900; 7004114606; 36843894700; 7005935975,Making the production of learning at scale more open and flexible,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,273,276,3.0,0,10.1145/2876034.2893432,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969939727&doi=10.1145%2f2876034.2893432&partnerID=40&md5=af7de458d5f1c9a72c54429babb410e0,Conference paper,Final,All Open Access; Green Open Access,Scopus,2-s2.0-84969939727,Tina,Papathoma,56912388900,Angela,Coe,7004114606,Rebecca,Ferguson,36843894700,Allison,Littlejohn,7005935975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,55789657600; 14041775100,Optimizing the amount of practice in an on-line learning platform,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,145,148,3.0,2,10.1145/2876034.2893393,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969924780&doi=10.1145%2f2876034.2893393&partnerID=40&md5=59e208845893b37115259855bf671630,Conference paper,Final,,Scopus,2-s2.0-84969924780,Kim M.,Kelly,55789657600,Neil T.,Heffernan,14041775100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,57189382295; 24341027000; 6602804136,Learning Student and content embeddings for personalized lesson sequence recommendation,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,93,96,3.0,11,10.1145/2876034.2893375,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969930800&doi=10.1145%2f2876034.2893375&partnerID=40&md5=b0d8b1361a6486668ee7d3db10d2cb0e,Conference paper,Final,,Scopus,2-s2.0-84969930800,Siddharth,Reddy,57189382295,Igor,Labutov,24341027000,Thorsten,Joachims,6602804136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,57189377714; 22433477900; 40662162300; 56597500700,Understanding ESL students' motivations to increase MOOC accessibility,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,169,172,3.0,14,10.1145/2876034.2893398,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969931858&doi=10.1145%2f2876034.2893398&partnerID=40&md5=a642cea9817af612402bc6a5e1ff1a50,Conference paper,Final,All Open Access; Green Open Access,Scopus,2-s2.0-84969931858,Judith,Uchidiuno,57189377714,Amy,Ogan,22433477900,Evelyn,Yarzebinski,40662162300,Jessica,Hammer,56597500700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,35183234600,Expert evaluation of 300 projects per day,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,121,124,3.0,2,10.1145/2876034.2893384,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969931612&doi=10.1145%2f2876034.2893384&partnerID=40&md5=78451bfb1cd5f9381cba75b58be417de,Conference paper,Final,,Scopus,2-s2.0-84969931612,David,Joyner,35183234600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,35183234600; 57189382578; 57189387585; 57189383346; 57189390817; 57189390671; 57189385297; 57189374946; 57189377884; 57189381108; 6602815446; 7201830074,Graders as meta-reviewers: Simultaneously scaling and improving expert evaluation for large online classrooms,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,399,408,9.0,14,10.1145/2876034.2876044,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969930743&doi=10.1145%2f2876034.2876044&partnerID=40&md5=ecbfda0a1a44620c0ab8bdc149ecc43e,Conference paper,Final,,Scopus,2-s2.0-84969930743,David A.,Joyner,35183234600,Wade,Ashby,57189382578,Liam,Irish,57189387585,Yeeling,Lam,57189383346,Jacob,Langston,57189390817,Isabel,Lupiani,57189390671,Mike,Lustig,57189385297,Paige,Pettoruto,57189374946,Dana,Sheahen,57189377884,Angela,Smiley,57189381108,Amy,Bruckman,6602815446,Ashok,Goel,7201830074,,,,,,,,,,,,,,,,,,,,,,
207,54973771000; 22633386500,Work in progress: Student behaviors using feedback in a blended physics undergraduate classroom,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,229,232,3.0,0,10.1145/2876034.2893421,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969941397&doi=10.1145%2f2876034.2893421&partnerID=40&md5=f67630721b2066aa955cf8f740dcb15e,Conference paper,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-84969941397,Jennifer,DeBoer,54973771000,Lori,Breslow,22633386500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,6602528401; 9040602600; 7201938514; 8987398200,Learning at scale 2016 preface,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,iii,iv,,0,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969916793&partnerID=40&md5=aec45941c27e748a3ef99a35ea0972e0,Editorial,Final,,Scopus,2-s2.0-84969916793,Vincent,Aleven,6602528401,Jeff,Haywood,9040602600,Judy,Kay,7201938514,Ido,Roll,8987398200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,57189376585; 55603802600,Promoting student engagement in MOOCs,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,293,296,3.0,20,10.1145/2876034.2893437,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969921248&doi=10.1145%2f2876034.2893437&partnerID=40&md5=5d57b5268d49ca882a6e8e3fd470e7fe,Conference paper,Final,,Scopus,2-s2.0-84969921248,Jiye,Baek,57189376585,Jesse,Shore,55603802600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,36469995900; 48561096600; 57203070987; 6603405804,A data-driven approach for inferring student proficiency from game activity logs,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,341,349,8.0,17,10.1145/2876034.2876038,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969915345&doi=10.1145%2f2876034.2876038&partnerID=40&md5=62a4ae37cd1871ffa7dee86a53bf6cdc,Conference paper,Final,,Scopus,2-s2.0-84969915345,Mohammad H.,Falakmasir,36469995900,José P.,González-Brenes,48561096600,Geoffrey J.,Gordon,57203070987,Kristen E.,Dicerbo,6603405804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,35732151500; 55920072000; 54929502400; 57189380630,How mastery learning works at scale,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,71,79,8.0,47,10.1145/2876034.2876039,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969921224&doi=10.1145%2f2876034.2876039&partnerID=40&md5=238daf4fd36f6c897254a72434004d27,Conference paper,Final,,Scopus,2-s2.0-84969921224,Steve,Ritter,35732151500,Michael,Yudelson,55920072000,Stephen E.,Fancsali,54929502400,Susan R.,Berman,57189380630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,56236876600; 57189384731; 57189381495; 56237871000; 56187776800,Enabling schema agnostic learning analytics in a service-oriented MOOC platform,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,137,140,3.0,8,10.1145/2876034.2893389,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969921142&doi=10.1145%2f2876034.2893389&partnerID=40&md5=3fbd7d20367013d5c60116b7c0efa738,Conference paper,Final,,Scopus,2-s2.0-84969921142,Jan,Renz,56236876600,Gerado,Navarro-Suarez,57189384731,Rowshan,Sathi,57189381495,Thomas,Staubitz,56237871000,Christoph,Meinel,56187776800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,27567593400; 7004182688,A framework for topic generation and labeling from MOOC discussions,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,201,204,3.0,20,10.1145/2876034.2893414,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969916317&doi=10.1145%2f2876034.2893414&partnerID=40&md5=74928cd2243e49d66c63ffd9d4d8fb78,Conference paper,Final,,Scopus,2-s2.0-84969916317,Thushari,Atapattu,27567593400,Katrina,Falkner,7004182688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,57189380264; 7201830074; 35183234600; 57189376327,Designing videos with pedagogical strategies: Online students' perceptions of their effectiveness,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,141,144,3.0,12,10.1145/2876034.2893391,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969915327&doi=10.1145%2f2876034.2893391&partnerID=40&md5=638006276e44006227aba866559de5c6,Conference paper,Final,,Scopus,2-s2.0-84969915327,Chaohua,Ou,57189380264,Ashok K.,Goel,7201830074,David A.,Joyner,35183234600,Daniel F.,Haynes,57189376327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,56287013900; 56904320900; 57865561800,Personalized adaptive learning using neural networks,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,165,168,3.0,16,10.1145/2876034.2893397,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969922892&doi=10.1145%2f2876034.2893397&partnerID=40&md5=3f7a484775631fdb1e26218db7da5de9,Conference paper,Final,,Scopus,2-s2.0-84969922892,Devendra Singh,Chaplot,56287013900,Eunhee,Rhim,56904320900,Jihie,Kim,57865561800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,7005324365,"Challenge and potential of fine grain, cross-institutional learning data",2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,261,264,3.0,3,10.1145/2876034.2893429,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969939857&doi=10.1145%2f2876034.2893429&partnerID=40&md5=f1b61093fd83f6eec8675b8450f3d09d,Conference paper,Final,All Open Access; Green Open Access,Scopus,2-s2.0-84969939857,Alan,Dix,7005324365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,7003691791; 35589119600; 26537481600; 6506810010; 7402497731,Mobile devices for early literacy intervention and research with global reach,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,11,20,9.0,10,10.1145/2876034.2876046,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969920054&doi=10.1145%2f2876034.2876046&partnerID=40&md5=4fa3d188083ef6c5c0914ff308e21d5b,Conference paper,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-84969920054,Cynthia,Breazeal,7003691791,Robin,Morris,35589119600,Stephanie,Gottwald,26537481600,Tinsley,Galyean,6506810010,Maryanne,Wolf,7402497731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,13605625900; 56597906500; 7201561933; 55790398700; 56597347800; 56069542600; 57189383221,Course Builder skill maps,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,89,92,3.0,1,10.1145/2876034.2893374,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969921064&doi=10.1145%2f2876034.2893374&partnerID=40&md5=fa46c410a7ac440a2842bc0ec0930893,Conference paper,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-84969921064,Boris,Roussev,13605625900,Pavel,Simakov,56597906500,John,Orr,7201561933,Amit,Deutsch,55790398700,John,Cox,56597347800,Michael,Lenaghan,56069542600,Mike,Gainer,57189383221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,55923699600,Effects of in-video quizzes on MOOC lecture viewing,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,31,40,9.0,51,10.1145/2876034.2876041,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969941371&doi=10.1145%2f2876034.2876041&partnerID=40&md5=33ad9e7063da88c751a721fe1bf159b7,Conference paper,Final,,Scopus,2-s2.0-84969941371,Geza,Kovacs,55923699600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,55096902400; 57189377207; 55837206800; 57189391384; 8549413500; 56461324500,Profiling MOOC course returners: How does student behavior change between two course enrollments?,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,269,272,3.0,32,10.1145/2876034.2893431,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969930956&doi=10.1145%2f2876034.2893431&partnerID=40&md5=b1b5d0e2fdaadef7e1d5cfaaef5f1f3d,Conference paper,Final,All Open Access; Green Open Access,Scopus,2-s2.0-84969930956,Vitomir,Kovanović,55096902400,James,Owers,57189377207,Srećko,Joksimović,55837206800,Anne-Marie,Scott,57189391384,Dragan,Gašević,8549413500,Amy,Woodgate,56461324500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,57189382725; 57189382475; 25825842400,Illusion of progress is moar addictive than cat pictures,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,133,136,3.0,3,10.1145/2876034.2893388,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969932752&doi=10.1145%2f2876034.2893388&partnerID=40&md5=dd2f1ffd2f289de8d744c7766c445398,Conference paper,Final,,Scopus,2-s2.0-84969932752,Leo,Leppänen,57189382725,Lassi,Vapaakallio,57189382475,Arto,Vihavainen,25825842400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,56144824600; 55802499900; 57189383671; 12446550300,The civic mission of MOOCs: Measuring engagement across political differences in forums,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,1,10,9.0,19,10.1145/2876034.2876045,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969932175&doi=10.1145%2f2876034.2876045&partnerID=40&md5=62bfb7e272bc458803d5e817f980b08c,Conference paper,Final,,Scopus,2-s2.0-84969932175,Justin,Reich,56144824600,Brandon,Stewart,55802499900,Kimia,Mavon,57189383671,Dustin,Tingley,12446550300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,26036277500; 16040033600; 56244760800; 6602885272,Beyond traditional metrics: Using automated log coding to understand 21st century learning online,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,197,200,3.0,6,10.1145/2876034.2893413,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969917173&doi=10.1145%2f2876034.2893413&partnerID=40&md5=6fd97e4d6d025ceb9ca04cb0717e488e,Conference paper,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-84969917173,Denise,Nacu,26036277500,Caitlin K.,Martin,16040033600,Michael,Schutzenhofer,56244760800,Nichole,Pinkard,6602885272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,57193818352; 56505202800; 56597749000; 14041775100,The opportunity count model: A flexible approach to modeling student performance,2016,L@S 2016 - Proceedings of the 3rd 2016 ACM Conference on Learning at Scale,,,,113,116,3.0,3,10.1145/2876034.2893382,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969921824&doi=10.1145%2f2876034.2893382&partnerID=40&md5=f9498eb8bfa302fef02207695518e9a2,Conference paper,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-84969921824,Yan,Wang,57193818352,Korinn,Ostrow,56505202800,Seth,Adjei,56597749000,Neil,Heffernan,14041775100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
